policy,market,source,side,p_raw,p_eff,ask_prob_norm,eff_edge_prob_after_fee,n_eff,uncertainty_tags,side_won,net_gross_cents_after_entry_fee
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062245-45,rejected_actionable,no,0.60965,0.5561157015287862,0.45,0.08611570152878618,46.708192000000004,,False,-94.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062300-00,approved_entry,yes,0.923042,0.9009375634572029,0.87,0.025937563457202887,81.77844800000001,expensive_thin_edge,True,15.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062315-15,approved_entry,no,0.91617,0.8957496515193488,0.84,0.050749651519348855,103.60286400000001,thin_depth,True,5.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY062345-45,rejected_actionable,no,0.608623,0.5549072674991489,0.46,0.07490726749914885,46.436896,,False,-96.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070000-00,approved_entry,no,0.863962,0.8378017816642517,0.78,0.04780178166425165,96.603904,thin_depth,True,0.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070015-15,rejected_actionable,yes,0.584292,0.5264930803880468,0.39,0.11649308038804675,40.897937600000006,"weak_raw,near_boundary",True,118.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070030-30,approved_entry,yes,0.924288,0.9028079818720436,0.82,0.06780798187204364,85.314976,,True,27.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070115-15,rejected_actionable,yes,0.879855,0.854730575908943,0.83,0.014730575908943009,94.19917600000001,"expensive_thin_edge,thin_depth",True,32.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070530-30,rejected_actionable,yes,0.734154,0.6929563498012535,0.63,0.04295634980125353,64.683712,thin_depth,False,-130.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070545-45,rejected_actionable,yes,0.707647,0.6552629008091743,0.6,0.03526290080917428,42.408,"first_observation,thin_depth",False,-124.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070600-00,rejected_actionable,yes,0.812029,0.7772783731471329,0.69,0.07227837314713294,71.098368,,True,59.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070615-15,rejected_actionable,no,0.610872,0.5502710767732044,0.28,0.2552710767732044,36.408832000000004,first_observation,True,141.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070630-30,rejected_actionable,yes,0.606974,0.5354604713432338,0.47,0.045460471343233846,26.238408,"first_observation,near_boundary,high_recross,thin_depth",False,-98.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070645-45,approved_entry,yes,0.895399,0.8679714925255531,0.81,0.042971492525553004,70.032928,,True,35.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070700-00,rejected_actionable,yes,0.695361,0.6478961119681097,0.25,0.3828961119681097,52.889984000000005,,False,-53.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070745-45,approved_entry,yes,0.903807,0.8794161419833741,0.68,0.1894161419833741,82.20297599999999,,True,32.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070815-15,approved_entry,yes,0.950799,0.9344800415872345,0.9,0.0294800415872345,98.809864,expensive_thin_edge,True,1.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070830-30,approved_entry,no,0.875926,0.8491309466450636,0.82,0.019130946645063658,85.14545600000001,expensive_thin_edge,True,16.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070845-45,rejected_actionable,yes,0.596088,0.5346347405862225,0.45,0.0646347405862225,35.8616128,"weak_raw,near_boundary",True,106.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070900-00,rejected_actionable,no,0.606083,0.5608704450826096,0.52,0.02087044508260962,65.69635199999999,,False,-108.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070915-15,rejected_actionable,no,0.829868,0.7963314990171889,0.77,0.011331499017188898,70.612576,"expensive_thin_edge,thin_depth",True,43.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070930-30,approved_entry,yes,0.855936,0.8286017665986912,0.8,0.013601766598691181,92.833664,"expensive_thin_edge,thin_depth",True,31.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY070945-45,rejected_actionable,no,0.784275,0.7516499720917061,0.69,0.046649972091706196,89.41072,,True,59.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071000-00,approved_entry,no,0.861629,0.8321790261307284,0.73,0.09217902613072838,77.32467199999999,thin_depth,True,-38.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071015-15,approved_entry,no,0.861092,0.8348301114593731,0.78,0.04483011145937311,97.55452799999999,thin_depth,False,0.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071030-30,approved_entry,no,0.852355,0.8218446280824728,0.77,0.04184462808247281,76.04432,,True,-26.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071045-45,rejected_actionable,no,0.826507,0.7954766017784726,0.73,0.05047660177847259,83.767648,,True,51.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071100-00,approved_entry,yes,0.884041,0.859635726213567,0.83,0.024635726213567025,96.812632,"expensive_thin_edge,thin_depth",False,3.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071115-15,approved_entry,yes,0.891894,0.8683585186942349,0.84,0.02335851869423489,97.912784,expensive_thin_edge,True,13.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071130-30,approved_entry,no,0.916601,0.8962539077704617,0.85,0.036253907770461676,103.862552,,True,28.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071145-45,rejected_actionable,yes,0.794413,0.7574734104457322,0.73,0.012473410445732261,67.325624,thin_depth,True,51.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071200-00,approved_entry,no,0.859141,0.8326495854531626,0.77,0.04764958545316257,96.99766399999999,,True,39.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071215-15,rejected_actionable,yes,0.828282,0.7989355235588665,0.72,0.06393552355886657,92.89763199999999,thin_depth,False,-147.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071230-30,rejected_actionable,yes,0.815864,0.7850274556866971,0.76,0.010027455686697065,88.868448,expensive_thin_edge,True,45.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071245-45,rejected_actionable,yes,0.636765,0.5898552467646101,0.49,0.0798552467646101,59.123903999999996,high_recross,False,-102.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071300-00,rejected_actionable,no,0.938084,0.9203480059686142,0.9,0.010348005968614191,103.861856,expensive_thin_edge,True,18.0
ulb_z0.75_p50_edge1_fee1,KXBTC15M-26MAY071315-15,rejected_actionable,yes,0.769714,0.7359160581301649,0.63,0.08591605813016491,87.284864,thin_depth,True,70.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051300-00,approved_entry,yes,0.867375,0.8215743436110471,0.81,0.011574343611047033,54.83891999999999,"first_observation,expensive_thin_edge,thin_depth",True,33.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051330-30,approved_entry,yes,0.879391,0.8362082104834406,0.82,0.016208210483440677,56.87748000000001,"first_observation,expensive_thin_edge,thin_depth",True,-2.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051530-30,rejected_actionable,yes,0.813599,0.7719673819634065,0.77,0.0019673819634065115,87.50080799999999,"expensive_thin_edge,thin_depth",True,43.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051545-45,approved_entry,yes,0.851935,0.815634109857104,0.75,0.06563410985710405,95.724768,,True,14.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051615-15,approved_entry,no,0.855253,0.8192864719604624,0.76,0.05928647196046244,95.698944,thin_depth,False,-26.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051715-15,approved_entry,yes,0.877551,0.8440307237517259,0.82,0.02403072375172599,95.634024,"expensive_thin_edge,thin_depth",False,-30.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.78022,0.7202850837775131,0.71,0.010285083777513138,47.73593600000001,"first_observation,thin_depth",True,55.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051800-00,rejected_actionable,yes,0.830241,0.7902802131500923,0.79,0.0002802131500923011,88.261016,"expensive_thin_edge,thin_depth",True,39.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051815-15,rejected_actionable,yes,0.83766,0.7914248788028674,0.76,0.03142487880286737,63.61350399999999,,False,-155.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051830-30,approved_entry,no,0.865344,0.8303778145229121,0.8,0.030377814522912105,95.305504,thin_depth,False,-94.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051845-45,approved_entry,no,0.864024,0.8178943468918082,0.79,0.02789434689180814,55.211264,"first_observation,thin_depth",True,39.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051900-00,rejected_actionable,yes,0.639842,0.5581146123185983,0.53,0.028114612318598242,34.500912,high_recross,True,90.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051915-15,rejected_actionable,no,0.707359,0.6502482890751448,0.53,0.12024828907514473,63.465824000000005,thin_depth,False,-110.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY051945-45,rejected_actionable,yes,0.613944,0.540786784323236,0.51,0.030786784323236005,44.285824,near_boundary,True,94.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052000-00,rejected_actionable,yes,0.787643,0.7443717879424424,0.58,0.16437178794244245,89.33011199999999,thin_depth,False,-120.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052015-15,approved_entry,yes,0.91064,0.8808492098283526,0.85,0.030849209828352597,91.69081600000001,thin_depth,True,28.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052030-30,rejected_actionable,yes,0.781441,0.7319421373549143,0.53,0.2019421373549143,69.706688,,False,-110.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052045-45,rejected_actionable,yes,0.658389,0.5963706907067631,0.57,0.026370690706763122,58.475584000000005,,False,-118.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052100-00,rejected_actionable,no,0.806447,0.7590285623313714,0.74,0.0190285623313714,69.419464,thin_depth,False,-151.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052115-15,approved_entry,yes,0.941543,0.9194015837354377,0.78,0.13940158373543765,112.27055999999999,thin_depth,True,41.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052145-45,approved_entry,yes,0.93473,0.9087005019228582,0.85,0.05870050192285825,90.046784,,True,19.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052200-00,approved_entry,yes,0.850777,0.8117795118016885,0.79,0.021779511801688467,83.479192,thin_depth,True,10.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052215-15,rejected_actionable,no,0.881283,0.8438203689399157,0.84,0.0038203689399157748,74.547272,expensive_thin_edge,True,30.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052230-30,rejected_actionable,no,0.730624,0.6823787716587861,0.65,0.03237877165878611,84.555936,thin_depth,True,66.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052245-45,rejected_actionable,no,0.643789,0.585903964828195,0.57,0.015903964828195005,68.441304,thin_depth,False,-118.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052300-00,approved_entry,yes,0.918967,0.8923362089556128,0.85,0.04233620895561285,105.00106399999999,thin_depth,True,26.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052315-15,approved_entry,yes,0.884999,0.8530906767723638,0.81,0.04309067677236378,99.96234399999999,thin_depth,True,-41.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052330-30,rejected_actionable,no,0.699662,0.6457750401954252,0.5,0.1457750401954252,72.36543999999999,thin_depth,False,-104.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY052345-45,rejected_actionable,no,0.640384,0.5593543579037811,0.54,0.01935435790378104,35.074512,high_recross,True,88.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060000-00,rejected_actionable,no,0.596868,0.5266440647469594,0.35,0.17664406474695937,48.792744,"weak_raw,near_boundary",False,-74.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060015-15,rejected_actionable,no,0.643392,0.5852701346986692,0.56,0.025270134698669122,67.918432,thin_depth,True,84.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060030-30,rejected_actionable,yes,0.617077,0.5238600552808197,0.51,0.013860055280819683,27.193247999999997,"first_observation,high_recross,thin_depth",False,-106.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060045-45,rejected_actionable,no,0.836118,0.7932045872415932,0.6,0.19320458724159317,74.40681599999999,thin_depth,True,76.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060100-00,rejected_actionable,yes,0.852056,0.8146634267305682,0.81,0.004663426730568188,90.156032,"expensive_thin_edge,thin_depth",False,-165.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060115-15,rejected_actionable,no,0.819858,0.779820193360919,0.73,0.04982019336091903,92.132544,,True,51.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060145-45,approved_entry,no,0.935752,0.9118207722631402,0.88,0.031820772263140173,104.976096,expensive_thin_edge,True,20.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060200-00,rejected_actionable,yes,0.858683,0.8219152013762484,0.82,0.0019152013762484543,89.761896,"expensive_thin_edge,thin_depth",True,33.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060215-15,approved_entry,yes,0.869074,0.8348401092107702,0.77,0.06484010921077021,97.089024,thin_depth,False,-18.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060230-30,approved_entry,yes,0.890973,0.8591621650241155,0.84,0.019162165024115496,95.994968,"expensive_thin_edge,thin_depth",True,-21.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060245-45,approved_entry,yes,0.857529,0.8211390684012271,0.8,0.021139068401227035,92.25986399999998,"expensive_thin_edge,thin_depth",True,-10.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060300-00,rejected_actionable,yes,0.8538,0.8168300230912954,0.8,0.016830023091295332,91.32825599999998,"expensive_thin_edge,thin_depth",True,37.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060315-15,rejected_actionable,yes,0.783841,0.7392224642381456,0.73,0.009222464238145656,85.108056,thin_depth,True,51.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060330-30,rejected_actionable,no,0.802856,0.7602221696207108,0.74,0.020222169620710773,87.078816,thin_depth,False,-151.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060345-45,rejected_actionable,no,0.794409,0.7488242875453167,0.64,0.1088242875453167,78.597696,thin_depth,True,68.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060415-15,rejected_actionable,yes,0.916604,0.887315270335791,0.87,0.017315270335791055,89.109888,expensive_thin_edge,True,24.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060445-45,rejected_actionable,no,0.636374,0.558246332024001,0.45,0.10824633202400097,37.910336,first_observation,False,-94.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060500-00,approved_entry,yes,0.904525,0.873919682052134,0.79,0.08391968205213396,92.19692799999999,,True,39.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060515-15,approved_entry,no,0.882737,0.848564198303438,0.79,0.05856419830343795,88.640288,thin_depth,True,-28.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060530-30,rejected_actionable,yes,0.590382,0.5079171463879569,0.43,0.07791714638795694,35.561032000000004,"weak_raw,near_boundary",False,-90.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060545-45,rejected_actionable,no,0.626642,0.5481239638861927,0.44,0.10812396388619266,37.949504,"first_observation,thin_depth",False,-92.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060600-00,approved_entry,no,0.870169,0.8292819074193503,0.75,0.07928190741935026,67.578656,,True,10.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060615-15,rejected_actionable,yes,0.777865,0.7330448951252636,0.73,0.0030448951252636247,86.01525600000001,thin_depth,True,51.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060630-30,rejected_actionable,yes,0.797103,0.7540869869101977,0.74,0.014086986910197719,87.403688,thin_depth,True,49.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060645-45,rejected_actionable,yes,0.844219,0.8067905218702903,0.78,0.026790521870290296,93.87831200000001,,True,41.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060700-00,rejected_actionable,no,0.860281,0.8242867716247895,0.81,0.014286771624789418,92.774808,expensive_thin_edge,False,-165.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060715-15,rejected_actionable,yes,0.706716,0.6562369133994316,0.65,0.006236913399431554,81.34115200000001,,True,66.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060730-30,rejected_actionable,yes,0.663389,0.6106717102837542,0.59,0.020671710283754252,80.35084,,True,78.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060745-45,rejected_actionable,yes,0.62726,0.5637260404181034,0.53,0.03372604041810334,57.92176,,False,-110.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060800-00,rejected_actionable,yes,0.751838,0.704220958395815,0.7,0.004220958395815044,82.287664,,True,57.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060815-15,rejected_actionable,no,0.811318,0.7697748585988802,0.75,0.019774858598880174,88.699856,thin_depth,True,47.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060830-30,rejected_actionable,yes,0.636585,0.580899017001669,0.58,0.0008990170016690557,74.60491999999999,,True,80.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060900-00,approved_entry,yes,0.856054,0.8200446757849159,0.78,0.040044675784915884,95.032208,,False,-12.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060915-15,rejected_actionable,no,0.742048,0.6838975540699289,0.65,0.03389755406992889,56.606304,,True,66.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060930-30,rejected_actionable,no,0.76695,0.7216883876440423,0.68,0.04168838764404226,87.248128,,True,60.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY060945-45,rejected_actionable,no,0.761891,0.691152782836097,0.5,0.19115278283609705,36.254376,first_observation,True,96.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061000-00,rejected_actionable,no,0.661616,0.571745942579966,0.54,0.03174594257996599,27.719524800000006,"high_recross,thin_depth",True,88.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061015-15,rejected_actionable,no,0.722018,0.6580726068591265,0.64,0.018072606859126483,49.084703999999995,high_recross,True,68.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061030-30,rejected_actionable,yes,0.784631,0.7226486835399731,0.7,0.02264868353997318,43.985856000000005,thin_depth,True,57.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061045-45,rejected_actionable,yes,0.839493,0.8006817069469745,0.8,0.0006817069469744474,89.452984,"expensive_thin_edge,thin_depth",True,18.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061100-00,rejected_actionable,yes,0.767873,0.7121234933078746,0.7,0.012123493307874655,57.34994400000001,,False,-143.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061115-15,rejected_actionable,yes,0.647368,0.592296927885486,0.59,0.0022969278854860775,75.270688,,False,-122.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061130-30,approved_entry,yes,0.877418,0.8444486483026844,0.8,0.04444864830268436,98.949232,thin_depth,True,37.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061145-45,rejected_actionable,no,0.879087,0.8453523724059901,0.84,0.00535237240599018,93.40132,"expensive_thin_edge,thin_depth",True,30.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061200-00,approved_entry,yes,0.876246,0.838505392165991,0.82,0.018505392165991008,76.13204800000001,"expensive_thin_edge,thin_depth",True,14.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061230-30,rejected_actionable,no,0.79946,0.7563074224306453,0.75,0.006307422430645304,86.096256,"expensive_thin_edge,thin_depth",True,47.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061245-45,rejected_actionable,no,0.740496,0.6923015761230432,0.69,0.0023015761230432696,82.731936,,False,-141.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061300-00,rejected_actionable,no,0.643026,0.5886274278843853,0.54,0.04862742788438523,77.569344,thin_depth,True,88.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061400-00,approved_entry,no,0.97364,0.9552148509801923,0.89,0.06521485098019231,75.6,first_observation,True,-11.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061415-15,rejected_actionable,no,0.936496,0.9126234732964892,0.9,0.012623473296489163,104.354272,"expensive_thin_edge,thin_depth",True,18.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061445-45,approved_entry,no,0.931168,0.906483965649806,0.88,0.02648396564980604,105.192832,"expensive_thin_edge,thin_depth",True,-24.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061530-30,rejected_actionable,yes,0.60878,0.5523680838112487,0.4,0.15236808381124867,74.84102399999999,"near_boundary,thin_depth",True,116.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061545-45,rejected_actionable,yes,0.878072,0.844329299324929,0.83,0.01432929932492899,94.031616,"expensive_thin_edge,thin_depth",True,32.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061600-00,rejected_actionable,yes,0.627737,0.5723765056865703,0.56,0.012376505686570227,76.247864,thin_depth,True,84.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061615-15,approved_entry,yes,0.957239,0.9381954725750654,0.9,0.03819547257506539,112.86868,expensive_thin_edge,True,7.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061630-30,rejected_actionable,no,0.834617,0.7957249406550297,0.77,0.025724940655029727,91.25490400000001,,True,43.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061645-45,approved_entry,no,0.855564,0.8153413908853743,0.76,0.055341390885374264,76.38137599999999,thin_depth,True,45.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061700-00,rejected_actionable,no,0.761746,0.7160451014518822,0.67,0.04604510145188212,86.89622399999999,,False,-138.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061715-15,rejected_actionable,yes,0.633073,0.5634856880079913,0.5,0.06348568800799126,47.970400000000005,thin_depth,False,-104.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061800-00,approved_entry,no,0.897587,0.8615874096098826,0.67,0.19158740960988252,70.931072,thin_depth,True,-91.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061815-15,rejected_actionable,no,0.794472,0.7457541230833198,0.72,0.025754123083319813,68.797536,thin_depth,True,53.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061830-30,rejected_actionable,no,0.947368,0.9258972144869351,0.9,0.02589721448693505,108.161504,"expensive_thin_edge,thin_depth",True,18.0
ulb_z1.00_p50_edge0_fee0,KXBTC15M-26MAY061900-00,rejected_actionable,no,0.661389,0.6047017671422151,0.45,0.15470176714221512,69.692736,,False,-94.0
