dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_seconds_to_close
current,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,<=-20,27,20,7,0.7407407407407407,226.0,8.37037037037037,61.0,831.073
current,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,<=0,73,49,24,0.6712328767123288,40.0,0.547945205479452,63.0,777.272
current,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,<=20,168,110,58,0.6547619047619048,-254.0,-1.5119047619047619,63.0,773.5935
current,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,<=40,23,17,6,0.7391304347826086,121.0,5.260869565217392,66.0,827.146
current,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,>40,13,8,5,0.6153846153846154,-218.0,-16.76923076923077,77.0,788.547
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,split,holdout,44,29,15,0.6590909090909091,-46.0,-1.0454545454545454,62.0,779.7321305
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,split,train,131,93,38,0.7099236641221374,359.0,2.7404580152671754,64.0,779.751489
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,split,validation,44,30,14,0.6818181818181818,96.0,2.1818181818181817,62.0,779.620556
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,side,no,105,74,31,0.7047619047619048,319.0,3.038095238095238,62.0,779.847967
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,side,yes,114,78,36,0.6842105263157895,90.0,0.7894736842105263,64.0,779.4231025
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,0,7,4,3,0.5714285714285714,-70.0,-10.0,63.0,779.813438
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,1,8,6,2,0.75,83.0,10.375,62.0,749.2907295
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,10,10,9,1,0.9,218.0,21.8,64.5,809.27001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,11,12,10,2,0.8333333333333334,190.0,15.833333333333334,63.5,809.4206535000001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,12,12,9,3,0.75,68.0,5.666666666666667,67.5,779.2920214999999
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,13,12,6,6,0.5,-207.0,-17.25,66.0,779.0890025
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,14,12,7,5,0.5833333333333334,-155.0,-12.916666666666666,66.5,779.4739505
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,15,12,7,5,0.5833333333333334,-145.0,-12.083333333333334,63.0,779.212184
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,16,9,7,2,0.7777777777777778,94.0,10.444444444444445,63.0,839.225176
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,17,8,6,2,0.75,65.0,8.125,62.5,779.711665
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,18,8,4,4,0.5,-156.0,-19.5,69.0,779.6993725
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,19,8,5,3,0.625,-21.0,-2.625,60.5,779.3105615
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,2,8,4,4,0.5,-131.0,-16.375,63.5,809.2721214999999
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,20,8,5,3,0.625,-49.0,-6.125,64.5,809.3858025
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,21,8,7,1,0.875,133.0,16.625,67.0,809.486607
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,22,8,8,0,1.0,231.0,28.875,67.0,749.602264
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,23,8,8,0,1.0,273.0,34.125,63.0,809.3762280000001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,3,8,3,5,0.375,-233.0,-29.125,64.5,839.3030785000001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,4,10,9,1,0.9,220.0,22.0,60.5,779.5413895
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,5,12,10,2,0.8333333333333334,215.0,17.916666666666668,60.0,839.648613
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,6,8,4,4,0.5,-110.0,-13.75,61.0,749.835296
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,7,8,3,5,0.375,-213.0,-26.625,59.0,809.335321
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,8,7,3,4,0.42857142857142855,-160.0,-22.857142857142858,61.0,839.094062
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,hour,9,8,8,0,1.0,269.0,33.625,61.0,839.487263
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,action,base_after_veto,219,152,67,0.6940639269406392,409.0,1.8675799086757991,63.0,779.665983
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,impulse,<=0,15,11,4,0.7333333333333333,121.0,8.066666666666666,61.0,839.926839
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,impulse,<=120,16,12,4,0.75,-62.0,-3.875,75.0,779.4781439999999
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,impulse,<=40,139,95,44,0.6834532374100719,562.0,4.043165467625899,61.0,779.625851
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,impulse,<=80,39,26,13,0.6666666666666666,-173.0,-4.435897435897436,70.0,779.797479
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,impulse,>120,10,8,2,0.8,-39.0,-3.9,82.0,749.5696740000001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,<=-20,23,17,6,0.7391304347826086,161.0,7.0,64.0,839.643386
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,<=0,63,43,20,0.6825396825396826,74.0,1.1746031746031746,62.0,779.550778
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,<=20,111,78,33,0.7027027027027027,360.0,3.2432432432432434,63.0,779.625851
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,<=40,16,10,6,0.625,-108.0,-6.75,68.5,779.5165119999999
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.5,over_margin,>40,6,4,2,0.6666666666666666,-78.0,-13.0,79.0,779.46298
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,split,holdout,62,45,17,0.7258064516129032,144.0,2.3225806451612905,66.5,767.8335
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,split,train,181,118,63,0.6519337016574586,-248.0,-1.3701657458563536,62.0,776.916
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,split,validation,61,42,19,0.6885245901639344,105.0,1.721311475409836,63.0,778.287
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,side,no,148,101,47,0.6824324324324325,107.0,0.722972972972973,63.0,774.29
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,side,yes,156,104,52,0.6666666666666666,-106.0,-0.6794871794871795,63.0,774.689
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,0,9,5,4,0.5555555555555556,-98.0,-10.88888888888889,62.0,770.704
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,1,8,5,3,0.625,-45.0,-5.625,63.5,777.094
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,10,12,10,2,0.8333333333333334,202.0,16.833333333333332,61.0,802.5615
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,11,12,8,4,0.6666666666666666,-45.0,-3.75,67.0,827.79
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,12,12,11,1,0.9166666666666666,258.0,21.5,68.5,776.7860000000001
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,13,12,6,6,0.5,-185.0,-15.416666666666666,63.0,798.012
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,14,11,5,6,0.45454545454545453,-219.0,-19.90909090909091,60.0,772.011
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,15,11,8,3,0.7272727272727273,68.0,6.181818181818182,61.0,767.621
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,16,8,4,4,0.5,-140.0,-17.5,62.5,746.3995
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,17,12,8,4,0.6666666666666666,-3.0,-0.25,63.0,771.3050000000001
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,18,12,9,3,0.75,82.0,6.833333333333333,67.0,769.4014999999999
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,19,12,9,3,0.75,102.0,8.5,62.0,833.088
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,2,14,8,6,0.5714285714285714,-128.0,-9.142857142857142,61.0,773.6120000000001
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,20,12,11,1,0.9166666666666666,325.0,27.083333333333332,59.5,745.6095
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,21,12,8,4,0.6666666666666666,-48.0,-4.0,67.0,833.308
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,22,12,10,2,0.8333333333333334,136.0,11.333333333333334,67.5,773.8915
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,23,12,10,2,0.8333333333333334,204.0,17.0,62.5,776.942
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,3,16,10,6,0.625,-79.0,-4.9375,62.5,747.7774999999999
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,4,16,11,5,0.6875,45.0,2.8125,61.0,773.204
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,5,16,9,7,0.5625,-138.0,-8.625,60.5,794.628
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,6,16,13,3,0.8125,227.0,14.1875,61.0,767.546
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,7,16,8,8,0.5,-316.0,-19.75,66.0,741.2539999999999
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,8,16,10,6,0.625,-94.0,-5.875,65.5,826.1175000000001
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,9,15,9,6,0.6,-110.0,-7.333333333333333,63.0,788.586
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,action,base_after_veto,304,205,99,0.6743421052631579,1.0,0.003289473684210526,63.0,774.29
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,<=0,26,17,9,0.6538461538461539,35.0,1.3461538461538463,61.0,835.7275
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,<=120,16,13,3,0.8125,45.0,2.8125,75.5,767.929
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,<=40,199,131,68,0.6582914572864321,143.0,0.7185929648241206,61.0,772.317
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,<=80,55,37,18,0.6727272727272727,-225.0,-4.090909090909091,69.0,771.975
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,>120,8,7,1,0.875,3.0,0.375,88.5,744.293
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,<=-20,28,20,8,0.7142857142857143,152.0,5.428571428571429,61.5,830.9504999999999
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,<=0,78,52,26,0.6666666666666666,-16.0,-0.20512820512820512,63.0,773.3054999999999
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,<=20,176,118,58,0.6704545454545454,-12.0,-0.06818181818181818,63.0,772.444
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,<=40,15,10,5,0.6666666666666666,-17.0,-1.1333333333333333,62.0,831.21
current,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,>40,7,5,2,0.7142857142857143,-106.0,-15.142857142857142,89.0,714.227
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,split,holdout,44,29,15,0.6590909090909091,-46.0,-1.0454545454545454,62.0,779.7321305
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,split,train,131,94,37,0.7175572519083969,479.0,3.6564885496183206,64.0,779.550778
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,split,validation,44,30,14,0.6818181818181818,106.0,2.409090909090909,62.0,779.339953
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,side,no,104,74,30,0.7115384615384616,411.0,3.951923076923077,62.0,779.827145
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,side,yes,115,79,36,0.6869565217391305,128.0,1.1130434782608696,64.0,779.344425
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,0,7,4,3,0.5714285714285714,-60.0,-8.571428571428571,62.0,779.813438
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,1,8,6,2,0.75,83.0,10.375,62.0,749.2907295
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,10,10,9,1,0.9,218.0,21.8,64.5,809.27001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,11,12,10,2,0.8333333333333334,190.0,15.833333333333334,63.5,809.4206535000001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,12,12,9,3,0.75,61.0,5.083333333333333,67.5,779.2920214999999
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,13,12,6,6,0.5,-207.0,-17.25,66.0,779.0890025
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,14,12,7,5,0.5833333333333334,-138.0,-11.5,62.0,749.5560889999999
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,15,12,8,4,0.6666666666666666,-44.0,-3.6666666666666665,63.0,749.117629
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,16,9,7,2,0.7777777777777778,96.0,10.666666666666666,63.0,839.225176
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,17,8,6,2,0.75,65.0,8.125,62.5,779.711665
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,18,8,4,4,0.5,-152.0,-19.0,67.0,779.6993725
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,19,8,5,3,0.625,-10.0,-1.25,60.5,749.329802
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,2,8,4,4,0.5,-119.0,-14.875,63.5,809.2721214999999
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,20,8,5,3,0.625,-49.0,-6.125,64.5,809.3858025
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,21,8,7,1,0.875,124.0,15.5,67.0,779.5967284999999
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,22,8,8,0,1.0,220.0,27.5,70.5,749.416292
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,23,8,8,0,1.0,273.0,34.125,63.0,809.3762280000001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,3,8,3,5,0.375,-233.0,-29.125,64.5,839.3030785000001
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,4,10,9,1,0.9,220.0,22.0,60.5,779.5413895
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,5,12,10,2,0.8333333333333334,215.0,17.916666666666668,60.0,839.648613
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,6,8,4,4,0.5,-110.0,-13.75,61.0,749.835296
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,7,8,3,5,0.375,-213.0,-26.625,59.0,809.335321
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,8,7,3,4,0.42857142857142855,-160.0,-22.857142857142858,61.0,839.094062
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,hour,9,8,8,0,1.0,269.0,33.625,61.0,839.487263
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,action,base_after_veto,219,153,66,0.6986301369863014,539.0,2.461187214611872,63.0,779.556406
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,<=0,15,11,4,0.7333333333333333,121.0,8.066666666666666,61.0,839.926839
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,<=120,15,11,4,0.7333333333333333,-112.0,-7.466666666666667,82.0,779.234876
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,<=40,144,98,46,0.6805555555555556,522.0,3.625,61.0,779.532053
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,<=80,38,27,11,0.7105263157894737,8.0,0.21052631578947367,69.5,779.6846405
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,impulse,>120,7,6,1,0.8571428571428571,0.0,0.0,89.0,618.946976
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,<=-20,24,17,7,0.7083333333333334,93.0,3.875,64.0,839.5542685
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,<=0,66,45,21,0.6818181818181818,42.0,0.6363636363636364,63.0,779.4285685
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,<=20,115,82,33,0.7130434782608696,489.0,4.252173913043478,63.0,779.511079
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,<=40,11,7,4,0.6363636363636364,-53.0,-4.818181818181818,61.0,779.177091
v21,min55_veto_impulse_3_5m_abs40_over20_sig0.75,over_margin,>40,3,2,1,0.6666666666666666,-32.0,-10.666666666666666,77.0,659.93965
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,split,holdout,62,43,19,0.6935483870967742,-6.0,-0.0967741935483871,66.0,775.8155
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,split,train,181,121,60,0.6685082872928176,113.0,0.6243093922651933,62.0,825.82
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,split,validation,61,41,20,0.6721311475409836,17.0,0.2786885245901639,64.0,810.969
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,side,no,152,103,49,0.6776315789473685,90.0,0.5921052631578947,63.0,815.384
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,side,yes,152,102,50,0.6710526315789473,34.0,0.2236842105263158,63.0,824.8755
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,0,9,5,4,0.5555555555555556,-107.0,-11.88888888888889,65.0,825.945
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,1,8,5,3,0.625,-46.0,-5.75,63.0,830.9290000000001
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,10,12,10,2,0.8333333333333334,202.0,16.833333333333332,61.0,802.5615
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,11,12,9,3,0.75,59.0,4.916666666666667,67.0,832.2845
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,12,12,11,1,0.9166666666666666,251.0,20.916666666666668,68.5,776.7860000000001
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,13,12,6,6,0.5,-184.0,-15.333333333333334,63.0,826.63
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,14,11,6,5,0.5454545454545454,-129.0,-11.727272727272727,64.0,808.436
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,15,11,8,3,0.7272727272727273,68.0,6.181818181818182,61.0,767.621
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,16,8,4,4,0.5,-145.0,-18.125,62.5,772.8805
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,17,12,7,5,0.5833333333333334,-83.0,-6.916666666666667,62.0,800.163
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,18,12,10,2,0.8333333333333334,185.0,15.416666666666666,67.0,769.4014999999999
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,19,12,9,3,0.75,105.0,8.75,62.0,835.4010000000001
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,2,14,8,6,0.5714285714285714,-122.0,-8.714285714285714,61.0,773.6120000000001
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,20,12,10,2,0.8333333333333334,236.0,19.666666666666668,59.0,792.9475
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,21,12,8,4,0.6666666666666666,-39.0,-3.25,66.0,833.308
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,22,12,9,3,0.75,79.0,6.583333333333333,62.5,825.1790000000001
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,23,12,10,2,0.8333333333333334,228.0,19.0,60.5,830.95
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,3,16,10,6,0.625,-79.0,-4.9375,62.5,773.2964999999999
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,4,16,11,5,0.6875,45.0,2.8125,61.0,773.204
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,5,16,9,7,0.5625,-102.0,-6.375,60.0,833.1005
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,6,16,14,2,0.875,309.0,19.3125,62.0,800.2394999999999
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,7,16,8,8,0.5,-279.0,-17.4375,65.0,801.9749999999999
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,8,16,10,6,0.625,-94.0,-5.875,65.5,826.1175000000001
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,9,15,8,7,0.5333333333333333,-234.0,-15.6,68.0,829.354
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,action,base_after_veto,304,205,99,0.6743421052631579,124.0,0.40789473684210525,63.0,823.435
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,impulse,<=0,26,17,9,0.6538461538461539,35.0,1.3461538461538463,61.0,835.7275
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,impulse,<=120,17,12,5,0.7058823529411765,-55.0,-3.235294117647059,72.0,779.786
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,impulse,<=40,173,118,55,0.6820809248554913,530.0,3.0635838150289016,61.0,776.916
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,impulse,<=80,74,48,26,0.6486486486486487,-281.0,-3.7972972972972974,65.0,828.6134999999999
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,impulse,>120,14,10,4,0.7142857142857143,-105.0,-7.5,79.5,781.453
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,over_margin,<=-20,24,19,5,0.7916666666666666,341.0,14.208333333333334,61.0,834.05
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,over_margin,<=0,67,48,19,0.7164179104477612,340.0,5.074626865671642,63.0,785.003
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,over_margin,<=20,147,97,50,0.6598639455782312,-122.0,-0.8299319727891157,63.0,776.916
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,over_margin,<=40,53,33,20,0.6226415094339622,-217.0,-4.09433962264151,63.0,830.196
current,min55_veto_impulse_3_5m_abs40_over40_sig0.5,over_margin,>40,13,8,5,0.6153846153846154,-218.0,-16.76923076923077,77.0,788.547
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,split,holdout,44,31,13,0.7045454545454546,140.0,3.1818181818181817,62.5,838.0694615
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,split,train,131,94,37,0.7175572519083969,609.0,4.648854961832061,63.0,839.128388
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,split,validation,44,29,15,0.6590909090909091,23.0,0.5227272727272727,62.0,809.4906965
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,side,no,111,78,33,0.7027027027027027,422.0,3.8018018018018016,62.0,839.132967
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,side,yes,108,76,32,0.7037037037037037,350.0,3.240740740740741,63.5,839.0515605
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,0,7,4,3,0.5714285714285714,-75.0,-10.714285714285714,65.0,779.813438
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,1,8,6,2,0.75,79.0,9.875,64.0,779.2895825
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,10,10,9,1,0.9,218.0,21.8,64.5,809.27001
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,11,12,11,1,0.9166666666666666,299.0,24.916666666666668,62.0,839.2275520000001
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,12,12,9,3,0.75,84.0,7.0,65.0,779.572654
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,13,12,5,7,0.4166666666666667,-295.0,-24.583333333333332,64.5,779.1319005
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,14,12,8,4,0.6666666666666666,-33.0,-2.75,65.5,779.815492
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,15,12,7,5,0.5833333333333334,-131.0,-10.916666666666666,62.5,779.268919
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,16,9,7,2,0.7777777777777778,98.0,10.88888888888889,62.0,839.225176
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,17,8,5,3,0.625,-31.0,-3.875,62.0,839.2939295
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,18,8,5,3,0.625,-44.0,-5.5,64.5,809.5051605000001
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,19,8,5,3,0.625,-18.0,-2.25,61.5,839.535901
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,2,8,4,4,0.5,-131.0,-16.375,63.5,809.2721214999999
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,20,8,5,3,0.625,-40.0,-5.0,64.5,839.527966
v21,min55_veto_impulse_3_5m_abs40_over40_sig0.5,hour,21,8,7,1,0.875,146.0,18.25,64.5,809.486607
