label,chooser,min_score,ask_max,min_seconds_to_close,gate,coverage_pass,target_pass,nondegenerate_pass,wilson_pass,min_test_accuracy,min_test_coverage,min_test_wilson,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_gross_pnl_cents,all_median_ask,all_median_seconds_to_close,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_gross_pnl_cents,train_median_ask,train_median_seconds_to_close,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_gross_pnl_cents,validation_median_ask,validation_median_seconds_to_close,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_gross_pnl_cents,holdout_median_ask,holdout_median_seconds_to_close
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=100; sec>=240,brownian_p_rv_15m,0.6,100.0,240.0,none,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,103,52,0.6645161290322581,0.9935897435897436,0.5870028931379894,242.0,65.0,778.863,93,93,63,30,0.6774193548387096,1.0,0.5770125881416741,289.0,65.0,825.82,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=100; sec>=120; margin_rv15>=0,brownian_p_rv_15m,0.6,100.0,120.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,103,52,0.6645161290322581,0.9935897435897436,0.5870028931379894,242.0,65.0,778.863,93,93,63,30,0.6774193548387096,1.0,0.5770125881416741,289.0,65.0,825.82,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=100; sec>=120; spread<=4,brownian_p_rv_15m,0.6,100.0,120.0,spread<=4,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,103,52,0.6645161290322581,0.9935897435897436,0.5870028931379894,242.0,65.0,778.863,93,93,63,30,0.6774193548387096,1.0,0.5770125881416741,289.0,65.0,825.82,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=100; sec>=60; margin_rv15>=0,brownian_p_rv_15m,0.6,100.0,60.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,103,52,0.6645161290322581,0.9935897435897436,0.5870028931379894,242.0,65.0,778.863,93,93,63,30,0.6774193548387096,1.0,0.5770125881416741,289.0,65.0,825.82,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=120; margin_rv15>=0,brownian_p_rv_15m,0.6,95.0,120.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=120; margin_rv15>=0,brownian_p_rv_15m,0.6,90.0,120.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=60,brownian_p_rv_15m,0.6,90.0,60.0,none,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=60; spread<=4,brownian_p_rv_15m,0.6,90.0,60.0,spread<=4,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=60; margin_rv15>=0,brownian_p_rv_15m,0.6,90.0,60.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=120,brownian_p_rv_15m,0.6,90.0,120.0,none,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=120; spread<=4,brownian_p_rv_15m,0.6,95.0,120.0,spread<=4,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=120; spread<=4,brownian_p_rv_15m,0.6,90.0,120.0,spread<=4,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=240,brownian_p_rv_15m,0.6,90.0,240.0,none,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=240; spread<=4,brownian_p_rv_15m,0.6,90.0,240.0,spread<=4,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=90; sec>=240; margin_rv15>=0,brownian_p_rv_15m,0.6,90.0,240.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=240; margin_rv15>=0,brownian_p_rv_15m,0.6,95.0,240.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=240; spread<=4,brownian_p_rv_15m,0.6,95.0,240.0,spread<=4,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=240,brownian_p_rv_15m,0.6,95.0,240.0,none,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=60; spread<=4,brownian_p_rv_15m,0.6,95.0,60.0,spread<=4,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=60; margin_rv15>=0,brownian_p_rv_15m,0.6,95.0,60.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=120,brownian_p_rv_15m,0.6,95.0,120.0,none,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=60,brownian_p_rv_15m,0.6,95.0,60.0,none,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,102,52,0.6623376623376623,0.9871794871794872,0.5845044730415632,238.0,65.0,778.936,93,92,62,30,0.6739130434782609,0.989247311827957,0.5728326114575909,285.0,64.5,825.8825,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-261.0,63.0,778.181,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,214.0,68.0,775.398
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=95; sec>=0; margin_rv15>=0,score_physics_mean_rv_drift,0.65,95.0,0.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,103,53,0.6602564102564102,1.0,0.5828804944100052,791.0,60.0,835.3115,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,32,24,8,0.75,1.0,0.5789344100575552,371.0,64.0,839.531
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=90; sec>=0; margin_rv15>=0,score_physics_mean_rv_drift,0.65,90.0,0.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,103,53,0.6602564102564102,1.0,0.5828804944100052,791.0,60.0,835.3115,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,32,24,8,0.75,1.0,0.5789344100575552,371.0,64.0,839.531
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=100; sec>=0; margin_rv15>=0,score_physics_mean_rv_drift,0.65,100.0,0.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,103,53,0.6602564102564102,1.0,0.5828804944100052,791.0,60.0,835.3115,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,32,24,8,0.75,1.0,0.5789344100575552,371.0,64.0,839.531
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=100; sec>=240; margin_rv15>=0,score_physics_mean_rv_drift,0.65,100.0,240.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=100; sec>=120; margin_rv15>=0,score_physics_mean_rv_drift,0.65,100.0,120.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=100; sec>=60; margin_rv15>=0,score_physics_mean_rv_drift,0.65,100.0,60.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=95; sec>=240; margin_rv15>=0,score_physics_mean_rv_drift,0.65,95.0,240.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=95; sec>=120; margin_rv15>=0,score_physics_mean_rv_drift,0.65,95.0,120.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=95; sec>=60; margin_rv15>=0,score_physics_mean_rv_drift,0.65,95.0,60.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=90; sec>=240; margin_rv15>=0,score_physics_mean_rv_drift,0.65,90.0,240.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=90; sec>=120; margin_rv15>=0,score_physics_mean_rv_drift,0.65,90.0,120.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.65; ask<=90; sec>=60; margin_rv15>=0,score_physics_mean_rv_drift,0.65,90.0,60.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,155,102,53,0.6580645161290323,0.9935897435897436,0.580374109408732,777.0,60.0,835.333,93,93,62,31,0.6666666666666666,1.0,0.5659347000595182,583.0,60.0,835.855,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-163.0,60.0,830.36,32,31,23,8,0.7419354838709677,0.96875,0.567538641905662,357.0,62.0,848.196
pure=score_physics_margin_blend; score_physics_margin_blend>=0.6; ask<=95; sec>=0,score_physics_margin_blend,0.6,95.0,0.0,none,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,102,54,0.6538461538461539,1.0,0.5763038296822992,993.0,59.0,839.0905,93,93,64,29,0.6881720430107527,1.0,0.5881441485195871,864.0,60.0,839.984,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-45.0,57.0,835.59,32,32,21,11,0.65625,1.0,0.4831108797896222,174.0,59.5,841.614
pure=score_physics_margin_blend; score_physics_margin_blend>=0.6; ask<=100; sec>=0; spread<=4,score_physics_margin_blend,0.6,100.0,0.0,spread<=4,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,102,54,0.6538461538461539,1.0,0.5763038296822992,993.0,59.0,839.0905,93,93,64,29,0.6881720430107527,1.0,0.5881441485195871,864.0,60.0,839.984,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-45.0,57.0,835.59,32,32,21,11,0.65625,1.0,0.4831108797896222,174.0,59.5,841.614
pure=score_physics_margin_blend; score_physics_margin_blend>=0.6; ask<=100; sec>=0,score_physics_margin_blend,0.6,100.0,0.0,none,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,102,54,0.6538461538461539,1.0,0.5763038296822992,993.0,59.0,839.0905,93,93,64,29,0.6881720430107527,1.0,0.5881441485195871,864.0,60.0,839.984,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-45.0,57.0,835.59,32,32,21,11,0.65625,1.0,0.4831108797896222,174.0,59.5,841.614
pure=score_physics_margin_blend; score_physics_margin_blend>=0.6; ask<=90; sec>=0,score_physics_margin_blend,0.6,90.0,0.0,none,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,102,54,0.6538461538461539,1.0,0.5763038296822992,993.0,59.0,839.0905,93,93,64,29,0.6881720430107527,1.0,0.5881441485195871,864.0,60.0,839.984,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-45.0,57.0,835.59,32,32,21,11,0.65625,1.0,0.4831108797896222,174.0,59.5,841.614
pure=score_physics_margin_blend; score_physics_margin_blend>=0.6; ask<=95; sec>=0; spread<=4,score_physics_margin_blend,0.6,95.0,0.0,spread<=4,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,102,54,0.6538461538461539,1.0,0.5763038296822992,993.0,59.0,839.0905,93,93,64,29,0.6881720430107527,1.0,0.5881441485195871,864.0,60.0,839.984,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-45.0,57.0,835.59,32,32,21,11,0.65625,1.0,0.4831108797896222,174.0,59.5,841.614
pure=score_physics_margin_blend; score_physics_margin_blend>=0.6; ask<=90; sec>=0; spread<=4,score_physics_margin_blend,0.6,90.0,0.0,spread<=4,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,102,54,0.6538461538461539,1.0,0.5763038296822992,993.0,59.0,839.0905,93,93,64,29,0.6881720430107527,1.0,0.5881441485195871,864.0,60.0,839.984,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-45.0,57.0,835.59,32,32,21,11,0.65625,1.0,0.4831108797896222,174.0,59.5,841.614
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.55; ask<=90; sec>=0; spread<=4,score_physics_min_rv_drift,0.55,90.0,0.0,spread<=4,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,102,54,0.6538461538461539,1.0,0.5763038296822992,526.0,61.0,831.0165,93,93,60,33,0.6451612903225806,1.0,0.5439349596804138,247.0,62.0,833.161,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-167.0,61.0,831.368,32,32,25,7,0.78125,1.0,0.6124500635075646,446.0,62.0,801.6245
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.55; ask<=100; sec>=0; margin_rv15>=0,score_physics_min_rv_drift,0.55,100.0,0.0,margin_rv15>=0,True,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,102,54,0.6538461538461539,1.0,0.5763038296822992,526.0,61.0,831.0165,93,93,60,33,0.6451612903225806,1.0,0.5439349596804138,247.0,62.0,833.161,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-167.0,61.0,831.368,32,32,25,7,0.78125,1.0,0.6124500635075646,446.0,62.0,801.6245
