opportunity_key,entry_dt,market,side,outcome,win_bool,ask_cents,split,v28_live_surface_p_side,v28_live_surface_p_yes,model,p_side,p_yes,edge_cents,threshold_cents,v37_piecewise_dynamic_temp_antipersist3_p_side,v37_piecewise_dynamic_temp_antipersist3_p_yes,v38_long60_antipersist_p_side,v38_long60_antipersist_p_yes
KXBTC15M-26MAY022300-00|2026-05-03 02:45:00+00:00,2026-05-03 02:45:29.782000+00:00,KXBTC15M-26MAY022300-00,no,yes,False,50.0,train,,,v38_long60_antipersist,0.5004690662777458,0.4995309337222541,0.04690662777457533,-1.5,,,0.5004690662777458,0.4995309337222541
KXBTC15M-26MAY022315-15|2026-05-03 03:00:00+00:00,2026-05-03 03:00:30.782000+00:00,KXBTC15M-26MAY022315-15,yes,no,False,44.0,train,,,v38_long60_antipersist,0.4933596238834122,0.4933596238834122,5.335962388341223,-1.5,,,0.4933596238834122,0.4933596238834122
KXBTC15M-26MAY022330-30|2026-05-03 03:15:00+00:00,2026-05-03 03:15:47.014000+00:00,KXBTC15M-26MAY022330-30,no,no,True,50.0,train,,,v38_long60_antipersist,0.5006143494282737,0.4993856505717263,0.06143494282736839,-1.5,,,0.5006143494282737,0.4993856505717263
KXBTC15M-26MAY022345-45|2026-05-03 03:30:00+00:00,2026-05-03 03:30:48.459000+00:00,KXBTC15M-26MAY022345-45,no,yes,False,52.0,train,,,v38_long60_antipersist,0.5661924196381315,0.4338075803618685,4.6192419638131526,-1.5,,,0.5661924196381315,0.4338075803618685
KXBTC15M-26MAY030000-00|2026-05-03 03:45:00+00:00,2026-05-03 03:45:19.846000+00:00,KXBTC15M-26MAY030000-00,yes,yes,True,50.0,train,,,v38_long60_antipersist,0.5572486310684325,0.5572486310684325,5.7248631068432445,-1.5,,,0.5572486310684325,0.5572486310684325
KXBTC15M-26MAY030015-15|2026-05-03 04:00:00+00:00,2026-05-03 04:00:21.388000+00:00,KXBTC15M-26MAY030015-15,yes,no,False,26.0,train,,,v38_long60_antipersist,0.4846882878191368,0.4846882878191368,22.46882878191368,-1.5,,,0.4846882878191368,0.4846882878191368
KXBTC15M-26MAY030030-30|2026-05-03 04:15:00+00:00,2026-05-03 04:15:37.603000+00:00,KXBTC15M-26MAY030030-30,no,yes,False,35.0,train,,,v38_long60_antipersist,0.5290271525580064,0.4709728474419936,17.902715255800636,-1.5,,,0.5290271525580064,0.4709728474419936
KXBTC15M-26MAY030045-45|2026-05-03 04:30:00+00:00,2026-05-03 04:30:39.080000+00:00,KXBTC15M-26MAY030045-45,no,no,True,47.0,train,,,v38_long60_antipersist,0.5019712395513989,0.498028760448601,3.1971239551398867,-1.5,,,0.5019712395513989,0.498028760448601
KXBTC15M-26MAY030100-00|2026-05-03 04:45:00+00:00,2026-05-03 04:45:40.763000+00:00,KXBTC15M-26MAY030100-00,no,no,True,50.0,train,,,v38_long60_antipersist,0.5017777273504127,0.4982222726495873,0.17777273504127322,-1.5,,,0.5017777273504127,0.4982222726495873
KXBTC15M-26MAY030115-15|2026-05-03 05:00:00+00:00,2026-05-03 05:00:27.262000+00:00,KXBTC15M-26MAY030115-15,yes,yes,True,49.0,train,,,v38_long60_antipersist,0.5454481015204902,0.5454481015204902,5.544810152049017,-1.5,,,0.5454481015204902,0.5454481015204902
KXBTC15M-26MAY030130-30|2026-05-03 05:16:00+00:00,2026-05-03 05:16:14.006000+00:00,KXBTC15M-26MAY030130-30,yes,no,False,53.0,train,,,v38_long60_antipersist,0.5269596073542291,0.5269596073542291,-0.3040392645770922,-1.5,,,0.5269596073542291,0.5269596073542291
KXBTC15M-26MAY030145-45|2026-05-03 05:30:00+00:00,2026-05-03 05:30:45.444000+00:00,KXBTC15M-26MAY030145-45,yes,no,False,41.0,train,,,v38_long60_antipersist,0.4701187069154065,0.4701187069154065,6.011870691540651,-1.5,,,0.4701187069154065,0.4701187069154065
KXBTC15M-26MAY030200-00|2026-05-03 05:45:00+00:00,2026-05-03 05:45:46.644000+00:00,KXBTC15M-26MAY030200-00,no,yes,False,51.0,train,,,v38_long60_antipersist,0.5174654206745947,0.4825345793254053,0.7465420674594654,-1.5,,,0.5174654206745947,0.4825345793254053
KXBTC15M-26MAY030215-15|2026-05-03 06:00:00+00:00,2026-05-03 06:00:47.890000+00:00,KXBTC15M-26MAY030215-15,yes,no,False,28.0,train,,,v38_long60_antipersist,0.5021228007709627,0.5021228007709627,22.212280077096274,-1.5,,,0.5021228007709627,0.5021228007709627
KXBTC15M-26MAY030230-30|2026-05-03 06:15:00+00:00,2026-05-03 06:15:19.619000+00:00,KXBTC15M-26MAY030230-30,no,no,True,46.0,validation,,,v38_long60_antipersist,0.4997867763086412,0.5002132236913588,3.9786776308641194,-1.5,,,0.4997867763086412,0.5002132236913588
KXBTC15M-26MAY030245-45|2026-05-03 06:30:00+00:00,2026-05-03 06:30:20.943000+00:00,KXBTC15M-26MAY030245-45,no,yes,False,39.0,validation,,,v38_long60_antipersist,0.5012353726839354,0.4987646273160646,11.123537268393534,-1.5,,,0.5012353726839354,0.4987646273160646
KXBTC15M-26MAY030300-00|2026-05-03 06:45:00+00:00,2026-05-03 06:45:22.579000+00:00,KXBTC15M-26MAY030300-00,no,yes,False,49.0,validation,,,v38_long60_antipersist,0.4907633599745704,0.5092366400254296,0.07633599745703634,-1.5,,,0.4907633599745704,0.5092366400254296
KXBTC15M-26MAY030315-15|2026-05-03 07:00:00+00:00,2026-05-03 07:00:39.010000+00:00,KXBTC15M-26MAY030315-15,no,yes,False,48.0,validation,,,v38_long60_antipersist,0.5278289455920214,0.4721710544079786,4.782894559202141,-1.5,,,0.5278289455920214,0.4721710544079786
KXBTC15M-26MAY030330-30|2026-05-03 07:15:00+00:00,2026-05-03 07:15:40.194000+00:00,KXBTC15M-26MAY030330-30,no,yes,False,45.0,validation,,,v38_long60_antipersist,0.4915463395648259,0.508453660435174,4.154633956482591,-1.5,,,0.4915463395648259,0.508453660435174
KXBTC15M-26MAY030345-45|2026-05-03 07:30:00+00:00,2026-05-03 07:30:26.560000+00:00,KXBTC15M-26MAY030345-45,yes,yes,True,44.0,validation,,,v38_long60_antipersist,0.4639668013524941,0.4639668013524941,2.3966801352494045,-1.5,,,0.4639668013524941,0.4639668013524941
KXBTC15M-26MAY030400-00|2026-05-03 07:45:00+00:00,2026-05-03 07:45:28.008000+00:00,KXBTC15M-26MAY030400-00,no,no,True,55.0,validation,,,v38_long60_antipersist,0.6306776136992032,0.3693223863007968,8.06776136992032,-1.5,,,0.6306776136992032,0.3693223863007968
KXBTC15M-26MAY030415-15|2026-05-03 08:00:00+00:00,2026-05-03 08:00:44.472000+00:00,KXBTC15M-26MAY030415-15,no,yes,False,36.0,validation,,,v38_long60_antipersist,0.5024271588080951,0.4975728411919049,14.242715880809506,-1.5,,,0.5024271588080951,0.4975728411919049
KXBTC15M-26MAY030430-30|2026-05-03 08:15:00+00:00,2026-05-03 08:15:45.809000+00:00,KXBTC15M-26MAY030430-30,no,no,True,45.0,validation,,,v38_long60_antipersist,0.5466008704442974,0.4533991295557026,9.660087044429737,-1.5,,,0.5466008704442974,0.4533991295557026
KXBTC15M-26MAY030445-45|2026-05-03 08:30:00+00:00,2026-05-03 08:30:32.405000+00:00,KXBTC15M-26MAY030445-45,no,yes,False,48.0,validation,,,v38_long60_antipersist,0.4878301454595874,0.5121698545404125,0.7830145459587428,-1.5,,,0.4878301454595874,0.5121698545404125
KXBTC15M-26MAY030500-00|2026-05-03 08:45:00+00:00,2026-05-03 08:45:34.049000+00:00,KXBTC15M-26MAY030500-00,no,no,True,51.0,validation,,,v38_long60_antipersist,0.5273235820993643,0.4726764179006357,1.7323582099364216,-1.5,,,0.5273235820993643,0.4726764179006357
KXBTC15M-26MAY030515-15|2026-05-03 09:00:00+00:00,2026-05-03 09:00:35.435000+00:00,KXBTC15M-26MAY030515-15,no,yes,False,54.0,validation,,,v38_long60_antipersist,0.5809624563165275,0.4190375436834724,4.0962456316527565,-1.5,,,0.5809624563165275,0.4190375436834724
KXBTC15M-26MAY030530-30|2026-05-03 09:15:00+00:00,2026-05-03 09:15:21.775000+00:00,KXBTC15M-26MAY030530-30,no,yes,False,51.0,validation,,,v38_long60_antipersist,0.5092221002416807,0.4907778997583193,-0.07778997583193359,-1.5,,,0.5092221002416807,0.4907778997583193
KXBTC15M-26MAY030545-45|2026-05-03 09:30:00+00:00,2026-05-03 09:30:23.464000+00:00,KXBTC15M-26MAY030545-45,yes,yes,True,32.0,validation,,,v38_long60_antipersist,0.4518335947673648,0.4518335947673648,13.183359476736477,-1.5,,,0.4518335947673648,0.4518335947673648
KXBTC15M-26MAY030600-00|2026-05-03 09:45:00+00:00,2026-05-03 09:45:39.756000+00:00,KXBTC15M-26MAY030600-00,yes,yes,True,40.0,validation,,,v38_long60_antipersist,0.4410108717343352,0.4410108717343352,4.10108717343352,-1.5,,,0.4410108717343352,0.4410108717343352
KXBTC15M-26MAY030615-15|2026-05-03 10:00:00+00:00,2026-05-03 10:00:41.026000+00:00,KXBTC15M-26MAY030615-15,yes,no,False,47.0,validation,,,v38_long60_antipersist,0.5042354903831113,0.5042354903831113,3.4235490383111298,-1.5,,,0.5042354903831113,0.5042354903831113
KXBTC15M-26MAY030630-30|2026-05-03 10:15:00+00:00,2026-05-03 10:15:27.642000+00:00,KXBTC15M-26MAY030630-30,yes,no,False,58.0,validation,,,v38_long60_antipersist,0.5819284037295425,0.5819284037295425,0.19284037295424383,-1.5,,,0.5819284037295425,0.5819284037295425
KXBTC15M-26MAY030645-45|2026-05-03 10:30:00+00:00,2026-05-03 10:30:29.180000+00:00,KXBTC15M-26MAY030645-45,no,yes,False,46.0,validation,,,v38_long60_antipersist,0.4787728295606939,0.5212271704393061,1.8772829560693864,-1.5,,,0.4787728295606939,0.5212271704393061
KXBTC15M-26MAY030700-00|2026-05-03 10:45:00+00:00,2026-05-03 10:45:30.425000+00:00,KXBTC15M-26MAY030700-00,yes,no,False,47.0,validation,,,v38_long60_antipersist,0.5214141845830655,0.5214141845830655,5.141418458306553,-1.5,,,0.5214141845830655,0.5214141845830655
KXBTC15M-26MAY030715-15|2026-05-03 11:00:00+00:00,2026-05-03 11:00:46.835000+00:00,KXBTC15M-26MAY030715-15,yes,yes,True,32.0,validation,,,v38_long60_antipersist,0.4945548070998981,0.4945548070998981,17.455480709989807,-1.5,,,0.4945548070998981,0.4945548070998981
KXBTC15M-26MAY030730-30|2026-05-03 11:15:00+00:00,2026-05-03 11:15:33.412000+00:00,KXBTC15M-26MAY030730-30,no,no,True,47.0,validation,,,v38_long60_antipersist,0.4754119935061831,0.5245880064938169,0.5411993506183066,-1.5,,,0.4754119935061831,0.5245880064938169
KXBTC15M-26MAY030745-45|2026-05-03 11:30:00+00:00,2026-05-03 11:30:19.809000+00:00,KXBTC15M-26MAY030745-45,yes,yes,True,52.0,validation,,,v38_long60_antipersist,0.5577915101299961,0.5577915101299961,3.7791510129996055,-1.5,,,0.5577915101299961,0.5577915101299961
KXBTC15M-26MAY030800-00|2026-05-03 11:45:00+00:00,2026-05-03 11:45:21.251000+00:00,KXBTC15M-26MAY030800-00,no,no,True,52.0,validation,,,v38_long60_antipersist,0.8380941435210318,0.1619058564789681,31.80941435210319,-1.5,,,0.8380941435210318,0.1619058564789681
KXBTC15M-26MAY030815-15|2026-05-03 12:00:00+00:00,2026-05-03 12:00:37.428000+00:00,KXBTC15M-26MAY030815-15,no,yes,False,35.0,validation,,,v38_long60_antipersist,0.5301158402022311,0.4698841597977689,18.01158402022311,-1.5,,,0.5301158402022311,0.4698841597977689
KXBTC15M-26MAY030830-30|2026-05-03 12:15:00+00:00,2026-05-03 12:15:38.927000+00:00,KXBTC15M-26MAY030830-30,yes,no,False,30.0,validation,,,v38_long60_antipersist,0.3714770572878842,0.3714770572878842,7.147705728788424,-1.5,,,0.3714770572878842,0.3714770572878842
KXBTC15M-26MAY030845-45|2026-05-03 12:30:00+00:00,2026-05-03 12:30:25.406000+00:00,KXBTC15M-26MAY030845-45,no,no,True,49.0,validation,,,v38_long60_antipersist,0.5124477439809096,0.4875522560190903,2.244774398090968,-1.5,,,0.5124477439809096,0.4875522560190903
KXBTC15M-26MAY030900-00|2026-05-03 12:45:00+00:00,2026-05-03 12:45:26.959000+00:00,KXBTC15M-26MAY030900-00,no,no,True,33.0,validation,,,v38_long60_antipersist,0.3584896278949355,0.6415103721050645,2.848962789493548,-1.5,,,0.3584896278949355,0.6415103721050645
KXBTC15M-26MAY030915-15|2026-05-03 13:00:00+00:00,2026-05-03 13:00:28.209000+00:00,KXBTC15M-26MAY030915-15,yes,yes,True,37.0,validation,,,v38_long60_antipersist,0.4864797422416991,0.4864797422416991,11.647974224169907,-1.5,,,0.4864797422416991,0.4864797422416991
KXBTC15M-26MAY030930-30|2026-05-03 13:15:00+00:00,2026-05-03 13:15:44.748000+00:00,KXBTC15M-26MAY030930-30,no,no,True,53.0,validation,,,v38_long60_antipersist,0.5368639459071163,0.4631360540928836,0.6863945907116289,-1.5,,,0.5368639459071163,0.4631360540928836
KXBTC15M-26MAY030945-45|2026-05-03 13:30:00+00:00,2026-05-03 13:30:45.941000+00:00,KXBTC15M-26MAY030945-45,yes,no,False,61.0,validation,,,v38_long60_antipersist,0.613776632825042,0.613776632825042,0.37766328250420145,-1.5,,,0.613776632825042,0.613776632825042
KXBTC15M-26MAY031000-00|2026-05-03 13:45:00+00:00,2026-05-03 13:45:32.170000+00:00,KXBTC15M-26MAY031000-00,yes,yes,True,57.0,validation,,,v38_long60_antipersist,0.6918448032816209,0.6918448032816209,12.184480328162095,-1.5,,,0.6918448032816209,0.6918448032816209
KXBTC15M-26MAY031015-15|2026-05-03 14:00:00+00:00,2026-05-03 14:00:33.603000+00:00,KXBTC15M-26MAY031015-15,yes,yes,True,42.0,validation,,,v38_long60_antipersist,0.4298557618469932,0.4298557618469932,0.985576184699319,-1.5,,,0.4298557618469932,0.4298557618469932
KXBTC15M-26MAY031030-30|2026-05-03 14:15:00+00:00,2026-05-03 14:15:34.887000+00:00,KXBTC15M-26MAY031030-30,no,no,True,46.0,validation,,,v38_long60_antipersist,0.5262378133883551,0.4737621866116449,6.6237813388355065,-1.5,,,0.5262378133883551,0.4737621866116449
KXBTC15M-26MAY031100-00|2026-05-03 14:45:00+00:00,2026-05-03 14:45:22.810000+00:00,KXBTC15M-26MAY031100-00,yes,yes,True,50.0,validation,,,v38_long60_antipersist,0.5171137936531703,0.5171137936531703,1.7113793653170362,-1.5,,,0.5171137936531703,0.5171137936531703
KXBTC15M-26MAY031115-15|2026-05-03 15:00:00+00:00,2026-05-03 15:00:24.103000+00:00,KXBTC15M-26MAY031115-15,no,no,True,50.0,validation,,,v38_long60_antipersist,0.6281479349481867,0.3718520650518133,12.814793494818666,-1.5,,,0.6281479349481867,0.3718520650518133
KXBTC15M-26MAY031130-30|2026-05-03 15:15:00+00:00,2026-05-03 15:15:40.797000+00:00,KXBTC15M-26MAY031130-30,no,yes,False,40.0,validation,,,v38_long60_antipersist,0.5454973327023636,0.4545026672976365,14.54973327023636,-1.5,,,0.5454973327023636,0.4545026672976365
KXBTC15M-26MAY031145-45|2026-05-03 15:30:00+00:00,2026-05-03 15:30:42.175000+00:00,KXBTC15M-26MAY031145-45,no,no,True,46.0,validation,,,v38_long60_antipersist,0.5346790104926833,0.4653209895073166,7.4679010492683275,-1.5,,,0.5346790104926833,0.4653209895073166
KXBTC15M-26MAY031200-00|2026-05-03 15:45:00+00:00,2026-05-03 15:45:13.647000+00:00,KXBTC15M-26MAY031200-00,no,no,True,52.0,validation,,,v38_long60_antipersist,0.5652371718219633,0.4347628281780367,4.523717182196329,-1.5,,,0.5652371718219633,0.4347628281780367
KXBTC15M-26MAY031215-15|2026-05-03 16:00:00+00:00,2026-05-03 16:00:30.218000+00:00,KXBTC15M-26MAY031215-15,no,no,True,44.0,validation,,,v38_long60_antipersist,0.4811264232728159,0.518873576727184,4.112642327281591,-1.5,,,0.4811264232728159,0.518873576727184
KXBTC15M-26MAY031230-30|2026-05-03 16:15:00+00:00,2026-05-03 16:15:31.986000+00:00,KXBTC15M-26MAY031230-30,yes,yes,True,48.0,validation,,,v38_long60_antipersist,0.4777895803645274,0.4777895803645274,-0.22104196354725758,-1.5,,,0.4777895803645274,0.4777895803645274
KXBTC15M-26MAY031245-45|2026-05-03 16:30:00+00:00,2026-05-03 16:30:48.553000+00:00,KXBTC15M-26MAY031245-45,no,yes,False,41.0,validation,,,v38_long60_antipersist,0.4787012685254632,0.5212987314745368,6.870126852546321,-1.5,,,0.4787012685254632,0.5212987314745368
KXBTC15M-26MAY031300-00|2026-05-03 16:45:00+00:00,2026-05-03 16:45:34.714000+00:00,KXBTC15M-26MAY031300-00,yes,no,False,50.0,validation,,,v38_long60_antipersist,0.5160952879512273,0.5160952879512273,1.6095287951227277,-1.5,,,0.5160952879512273,0.5160952879512273
KXBTC15M-26MAY031315-15|2026-05-03 17:00:00+00:00,2026-05-03 17:00:21.050000+00:00,KXBTC15M-26MAY031315-15,yes,yes,True,37.0,validation,,,v38_long60_antipersist,0.5297587895591577,0.5297587895591577,15.975878955915768,-1.5,,,0.5297587895591577,0.5297587895591577
KXBTC15M-26MAY031330-30|2026-05-03 17:15:00+00:00,2026-05-03 17:15:22.702000+00:00,KXBTC15M-26MAY031330-30,no,yes,False,46.0,validation,,,v38_long60_antipersist,0.4767098825851134,0.5232901174148866,1.6709882585113363,-1.5,,,0.4767098825851134,0.5232901174148866
KXBTC15M-26MAY031345-45|2026-05-03 17:30:00+00:00,2026-05-03 17:30:24.149000+00:00,KXBTC15M-26MAY031345-45,yes,yes,True,48.0,validation,,,v38_long60_antipersist,0.5647075947614435,0.5647075947614435,8.470759476144352,-1.5,,,0.5647075947614435,0.5647075947614435
KXBTC15M-26MAY031400-00|2026-05-03 17:45:00+00:00,2026-05-03 17:45:40.247000+00:00,KXBTC15M-26MAY031400-00,yes,no,False,38.0,validation,,,v38_long60_antipersist,0.5382259667560654,0.5382259667560654,15.82259667560654,-1.5,,,0.5382259667560654,0.5382259667560654
KXBTC15M-26MAY031415-15|2026-05-03 18:00:00+00:00,2026-05-03 18:00:41.511000+00:00,KXBTC15M-26MAY031415-15,no,no,True,47.0,validation,,,v38_long60_antipersist,0.4885911308926896,0.5114088691073104,1.8591130892689591,-1.5,,,0.4885911308926896,0.5114088691073104
KXBTC15M-26MAY031430-30|2026-05-03 18:15:00+00:00,2026-05-03 18:15:27.907000+00:00,KXBTC15M-26MAY031430-30,yes,yes,True,40.0,validation,,,v38_long60_antipersist,0.4976064261176661,0.4976064261176661,9.760642611766606,-1.5,,,0.4976064261176661,0.4976064261176661
KXBTC15M-26MAY031445-45|2026-05-03 18:30:00+00:00,2026-05-03 18:30:29.159000+00:00,KXBTC15M-26MAY031445-45,no,no,True,51.0,validation,,,v38_long60_antipersist,0.5234925303934256,0.4765074696065744,1.3492530393425568,-1.5,,,0.5234925303934256,0.4765074696065744
KXBTC15M-26MAY031500-00|2026-05-03 18:45:00+00:00,2026-05-03 18:45:30.685000+00:00,KXBTC15M-26MAY031500-00,no,yes,False,52.0,validation,,,v38_long60_antipersist,0.701897740373577,0.298102259626423,18.189774037357694,-1.5,,,0.701897740373577,0.298102259626423
KXBTC15M-26MAY031515-15|2026-05-03 19:00:00+00:00,2026-05-03 19:00:46.915000+00:00,KXBTC15M-26MAY031515-15,yes,no,False,40.0,validation,,,v38_long60_antipersist,0.4923784449670315,0.4923784449670315,9.237844496703147,-1.5,,,0.4923784449670315,0.4923784449670315
KXBTC15M-26MAY031530-30|2026-05-03 19:15:00+00:00,2026-05-03 19:15:48.675000+00:00,KXBTC15M-26MAY031530-30,no,no,True,40.0,validation,,,v38_long60_antipersist,0.4494752214779297,0.5505247785220703,4.9475221477929665,-1.5,,,0.4494752214779297,0.5505247785220703
KXBTC15M-26MAY031545-45|2026-05-03 19:30:00+00:00,2026-05-03 19:30:19.953000+00:00,KXBTC15M-26MAY031545-45,no,yes,False,48.0,validation,,,v38_long60_antipersist,0.4788632806246059,0.5211367193753941,-0.11367193753940796,-1.5,,,0.4788632806246059,0.5211367193753941
KXBTC15M-26MAY031600-00|2026-05-03 19:45:00+00:00,2026-05-03 19:45:21.498000+00:00,KXBTC15M-26MAY031600-00,yes,no,False,47.0,validation,,,v38_long60_antipersist,0.4733350668645434,0.4733350668645434,0.3335066864543421,-1.5,,,0.4733350668645434,0.4733350668645434
KXBTC15M-26MAY031615-15|2026-05-03 20:00:00+00:00,2026-05-03 20:00:22.809000+00:00,KXBTC15M-26MAY031615-15,no,no,True,51.0,validation,,,v38_long60_antipersist,0.6419155713561369,0.3580844286438632,13.191557135613692,-1.5,,,0.6419155713561369,0.3580844286438632
KXBTC15M-26MAY031630-30|2026-05-03 20:15:00+00:00,2026-05-03 20:15:47.820000+00:00,KXBTC15M-26MAY031630-30,no,yes,False,46.0,validation,,,v38_long60_antipersist,0.4992657166156855,0.5007342833843145,3.926571661568545,-1.5,,,0.4992657166156855,0.5007342833843145
KXBTC15M-26MAY031645-45|2026-05-03 20:30:00+00:00,2026-05-03 20:30:34.221000+00:00,KXBTC15M-26MAY031645-45,yes,yes,True,50.0,validation,,,v38_long60_antipersist,0.6354982241295759,0.6354982241295759,13.549822412957589,-1.5,,,0.6354982241295759,0.6354982241295759
KXBTC15M-26MAY031700-00|2026-05-03 20:45:00+00:00,2026-05-03 20:45:05.659000+00:00,KXBTC15M-26MAY031700-00,no,no,True,51.0,validation,,,v38_long60_antipersist,0.5803478410339813,0.4196521589660187,7.034784103398131,-1.5,,,0.5803478410339813,0.4196521589660187
KXBTC15M-26MAY031715-15|2026-05-03 21:00:00+00:00,2026-05-03 21:00:21.883000+00:00,KXBTC15M-26MAY031715-15,yes,yes,True,50.0,validation,,,v38_long60_antipersist,0.5363773812995505,0.5363773812995505,3.6377381299550464,-1.5,,,0.5363773812995505,0.5363773812995505
KXBTC15M-26MAY031730-30|2026-05-03 21:15:00+00:00,2026-05-03 21:15:23.332000+00:00,KXBTC15M-26MAY031730-30,yes,no,False,44.0,validation,,,v38_long60_antipersist,0.5129743639621721,0.5129743639621721,7.297436396217208,-1.5,,,0.5129743639621721,0.5129743639621721
KXBTC15M-26MAY031745-45|2026-05-03 21:30:00+00:00,2026-05-03 21:30:39.786000+00:00,KXBTC15M-26MAY031745-45,no,no,True,50.0,validation,,,v38_long60_antipersist,0.5213745528974838,0.4786254471025162,2.137455289748381,-1.5,,,0.5213745528974838,0.4786254471025162
KXBTC15M-26MAY031800-00|2026-05-03 21:45:00+00:00,2026-05-03 21:45:41.125000+00:00,KXBTC15M-26MAY031800-00,yes,yes,True,66.0,validation,,,v38_long60_antipersist,0.7832805190954418,0.7832805190954418,12.328051909544186,-1.5,,,0.7832805190954418,0.7832805190954418
KXBTC15M-26MAY031815-15|2026-05-03 22:00:00+00:00,2026-05-03 22:00:42.201000+00:00,KXBTC15M-26MAY031815-15,no,yes,False,15.0,validation,,,v38_long60_antipersist,0.6068353154140196,0.3931646845859803,45.68353154140196,-1.5,,,0.6068353154140196,0.3931646845859803
KXBTC15M-26MAY031830-30|2026-05-03 22:15:00+00:00,2026-05-03 22:15:28.613000+00:00,KXBTC15M-26MAY031830-30,no,no,True,46.0,validation,,,v38_long60_antipersist,0.8096641745238161,0.1903358254761838,34.966417452381606,-1.5,,,0.8096641745238161,0.1903358254761838
KXBTC15M-26MAY031845-45|2026-05-03 22:30:00+00:00,2026-05-03 22:30:29.667000+00:00,KXBTC15M-26MAY031845-45,no,yes,False,35.0,validation,,,v38_long60_antipersist,0.4954996717035103,0.5045003282964897,14.549967170351024,-1.5,,,0.4954996717035103,0.5045003282964897
KXBTC15M-26MAY031900-00|2026-05-03 22:45:00+00:00,2026-05-03 22:45:31.077000+00:00,KXBTC15M-26MAY031900-00,no,no,True,45.0,validation,,,v38_long60_antipersist,0.6016018652008305,0.3983981347991695,15.160186520083045,-1.5,,,0.6016018652008305,0.3983981347991695
KXBTC15M-26MAY031915-15|2026-05-03 23:00:00+00:00,2026-05-03 23:00:47.410000+00:00,KXBTC15M-26MAY031915-15,yes,no,False,41.0,holdout,,,v38_long60_antipersist,0.4629897127251452,0.4629897127251452,5.298971272514521,-1.5,,,0.4629897127251452,0.4629897127251452
KXBTC15M-26MAY031930-30|2026-05-03 23:15:00+00:00,2026-05-03 23:15:48.787000+00:00,KXBTC15M-26MAY031930-30,yes,no,False,30.0,holdout,,,v38_long60_antipersist,0.5277183371543919,0.5277183371543919,22.771833715439186,-1.5,,,0.5277183371543919,0.5277183371543919
