chooser,gate_family,gate,pass_80_retention,target_pass,min_test_accuracy,min_test_retention,all_rows,all_wins,all_losses,all_base_rows,all_accuracy,all_retention,train_rows,train_wins,train_losses,train_base_rows,train_accuracy,train_retention,validation_rows,validation_wins,validation_losses,validation_base_rows,validation_accuracy,validation_retention,holdout_rows,holdout_wins,holdout_losses,holdout_base_rows,holdout_accuracy,holdout_retention
book_p_side,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.7939110070257611,0.7563805104408353,3839,3009,830,4310,0.7837978640270904,0.8907192575406032,2333,1788,545,2586,0.7663951993141878,0.9021655065738592,854,678,176,862,0.7939110070257611,0.9907192575406032,652,543,109,862,0.8328220858895705,0.7563805104408353
brownian_p_rv_15m,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.7939110070257611,0.7563805104408353,3839,2973,866,4310,0.7744204219848919,0.8907192575406032,2333,1762,571,2586,0.7552507501071581,0.9021655065738592,854,678,176,862,0.7939110070257611,0.9907192575406032,652,533,119,862,0.8174846625766872,0.7563805104408353
brownian_p_rv_30m,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.7939110070257611,0.7563805104408353,3839,2973,866,4310,0.7744204219848919,0.8907192575406032,2333,1762,571,2586,0.7552507501071581,0.9021655065738592,854,678,176,862,0.7939110070257611,0.9907192575406032,652,533,119,862,0.8174846625766872,0.7563805104408353
brownian_p_rv_60m,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.7939110070257611,0.7563805104408353,3839,2973,866,4310,0.7744204219848919,0.8907192575406032,2333,1762,571,2586,0.7552507501071581,0.9021655065738592,854,678,176,862,0.7939110070257611,0.9907192575406032,652,533,119,862,0.8174846625766872,0.7563805104408353
drift_p_15m_rv_15m,adverse_move_1m,adverse_move_1m<=0,False,False,0.7938931297709924,0.6078886310904872,2654,2035,619,4310,0.7667671439336851,0.6157772621809745,1595,1190,405,2586,0.7460815047021944,0.6167826759474091,535,429,106,862,0.8018691588785046,0.6206496519721578,524,416,108,862,0.7938931297709924,0.6078886310904872
drift_p_15m_rv_15m,adverse_move_5m,adverse_move_5m<=5,False,False,0.7938144329896907,0.7877030162412993,3399,2628,771,4310,0.7731685789938217,0.788631090487239,2033,1539,494,2586,0.7570093457943925,0.7861562258313999,679,539,140,862,0.7938144329896907,0.7877030162412993,687,550,137,862,0.8005822416302766,0.796983758700696
score_regime_blend,adverse_move_1m,adverse_move_1m<=5,False,False,0.7932692307692307,0.7238979118329466,3247,2503,744,4310,0.7708654142285186,0.7533642691415313,1947,1464,483,2586,0.7519260400616333,0.7529002320185615,676,544,132,862,0.8047337278106509,0.7842227378190255,624,495,129,862,0.7932692307692307,0.7238979118329466
score_regime_blend,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7923497267759563,0.6160092807424594,2744,2140,604,4310,0.7798833819241983,0.6366589327146172,1664,1279,385,2586,0.7686298076923077,0.6434648105181748,549,435,114,862,0.7923497267759563,0.6368909512761021,531,426,105,862,0.8022598870056498,0.6160092807424594
score_mean_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7922987164527421,0.7424593967517401,3805,3001,804,4310,0.7886990801576873,0.882830626450116,2308,1783,525,2586,0.7725303292894281,0.8924980665119876,857,679,178,862,0.7922987164527421,0.994199535962877,640,539,101,862,0.8421875,0.7424593967517401
score_min_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7922987164527421,0.7424593967517401,3805,3001,804,4310,0.7886990801576873,0.882830626450116,2308,1783,525,2586,0.7725303292894281,0.8924980665119876,857,679,178,862,0.7922987164527421,0.994199535962877,640,539,101,862,0.8421875,0.7424593967517401
score_mean_book_rv30,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7922987164527421,0.7424593967517401,3805,3000,805,4310,0.7884362680683311,0.882830626450116,2308,1783,525,2586,0.7725303292894281,0.8924980665119876,857,679,178,862,0.7922987164527421,0.994199535962877,640,538,102,862,0.840625,0.7424593967517401
score_regime_blend,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7922987164527421,0.7424593967517401,3805,2975,830,4310,0.7818659658344284,0.882830626450116,2308,1770,538,2586,0.766897746967071,0.8924980665119876,857,679,178,862,0.7922987164527421,0.994199535962877,640,526,114,862,0.821875,0.7424593967517401
score_mean_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7917159763313609,0.6218097447795824,3539,2788,751,4310,0.7877931619101441,0.8211136890951276,2158,1668,490,2586,0.772937905468026,0.8344934261407579,845,669,176,862,0.7917159763313609,0.9802784222737819,536,451,85,862,0.8414179104477612,0.6218097447795824
score_mean_book_rv30,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7917159763313609,0.6218097447795824,3539,2788,751,4310,0.7877931619101441,0.8211136890951276,2158,1668,490,2586,0.772937905468026,0.8344934261407579,845,669,176,862,0.7917159763313609,0.9802784222737819,536,451,85,862,0.8414179104477612,0.6218097447795824
score_min_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7917159763313609,0.6218097447795824,3539,2788,751,4310,0.7877931619101441,0.8211136890951276,2158,1668,490,2586,0.772937905468026,0.8344934261407579,845,669,176,862,0.7917159763313609,0.9802784222737819,536,451,85,862,0.8414179104477612,0.6218097447795824
score_min_book_rv15_drift5,adverse_move_1m,adverse_move_1m<=0,False,False,0.790990990990991,0.6415313225058005,2737,2125,612,4310,0.7763975155279503,0.6350348027842228,1629,1234,395,2586,0.7575199508901166,0.6299303944315545,553,452,101,862,0.8173598553345389,0.6415313225058005,555,439,116,862,0.790990990990991,0.6438515081206496
score_regime_blend,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7905325443786982,0.6218097447795824,3539,2766,773,4310,0.7815767165866064,0.8211136890951276,2158,1658,500,2586,0.768303985171455,0.8344934261407579,845,668,177,862,0.7905325443786982,0.9802784222737819,536,440,96,862,0.8208955223880597,0.6218097447795824
score_mean_book_rv15_drift5,adverse_move_1m,adverse_move_1m<=0,False,False,0.7899461400359067,0.642691415313225,2740,2127,613,4310,0.7762773722627737,0.6357308584686775,1629,1234,395,2586,0.7575199508901166,0.6299303944315545,554,453,101,862,0.8176895306859205,0.642691415313225,557,440,117,862,0.7899461400359067,0.6461716937354989
brownian_p_rv_15m,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7893491124260354,0.6218097447795824,3539,2756,783,4310,0.7787510596213619,0.8211136890951276,2158,1642,516,2586,0.7608897126969416,0.8344934261407579,845,667,178,862,0.7893491124260354,0.9802784222737819,536,447,89,862,0.8339552238805971,0.6218097447795824
brownian_p_rv_30m,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7893491124260354,0.6218097447795824,3539,2756,783,4310,0.7787510596213619,0.8211136890951276,2158,1642,516,2586,0.7608897126969416,0.8344934261407579,845,667,178,862,0.7893491124260354,0.9802784222737819,536,447,89,862,0.8339552238805971,0.6218097447795824
brownian_p_rv_60m,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7893491124260354,0.6218097447795824,3539,2756,783,4310,0.7787510596213619,0.8211136890951276,2158,1642,516,2586,0.7608897126969416,0.8344934261407579,845,667,178,862,0.7893491124260354,0.9802784222737819,536,447,89,862,0.8339552238805971,0.6218097447795824
book_p_side,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7887981330221704,0.7424593967517401,3805,2999,806,4310,0.788173455978975,0.882830626450116,2308,1786,522,2586,0.7738301559792028,0.8924980665119876,857,676,181,862,0.7887981330221704,0.994199535962877,640,537,103,862,0.8390625,0.7424593967517401
brownian_p_rv_15m,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7887981330221704,0.7424593967517401,3805,2958,847,4310,0.7773981603153745,0.882830626450116,2308,1754,554,2586,0.7599653379549394,0.8924980665119876,857,676,181,862,0.7887981330221704,0.994199535962877,640,528,112,862,0.825,0.7424593967517401
brownian_p_rv_30m,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7887981330221704,0.7424593967517401,3805,2958,847,4310,0.7773981603153745,0.882830626450116,2308,1754,554,2586,0.7599653379549394,0.8924980665119876,857,676,181,862,0.7887981330221704,0.994199535962877,640,528,112,862,0.825,0.7424593967517401
brownian_p_rv_60m,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7887981330221704,0.7424593967517401,3805,2958,847,4310,0.7773981603153745,0.882830626450116,2308,1754,554,2586,0.7599653379549394,0.8924980665119876,857,676,181,862,0.7887981330221704,0.994199535962877,640,528,112,862,0.825,0.7424593967517401
book_p_side,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7881656804733728,0.6218097447795824,3539,2790,749,4310,0.788358293303193,0.8211136890951276,2158,1672,486,2586,0.7747914735866543,0.8344934261407579,845,666,179,862,0.7881656804733728,0.9802784222737819,536,452,84,862,0.8432835820895522,0.6218097447795824
score_mean_book_rv30,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.787719298245614,0.6392111368909513,2799,2199,600,4310,0.7856377277599143,0.6494199535962877,1678,1298,380,2586,0.7735399284862932,0.6488785769528229,570,449,121,862,0.787719298245614,0.6612529002320185,551,452,99,862,0.8203266787658802,0.6392111368909513
score_mean_book_rv15,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.787719298245614,0.6392111368909513,2799,2198,601,4310,0.7852804573061808,0.6494199535962877,1678,1297,381,2586,0.7729439809296782,0.6488785769528229,570,449,121,862,0.787719298245614,0.6612529002320185,551,452,99,862,0.8203266787658802,0.6392111368909513
score_min_book_rv15,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.787719298245614,0.6392111368909513,2799,2198,601,4310,0.7852804573061808,0.6494199535962877,1678,1297,381,2586,0.7729439809296782,0.6488785769528229,570,449,121,862,0.787719298245614,0.6612529002320185,551,452,99,862,0.8203266787658802,0.6392111368909513
book_p_side,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.787719298245614,0.6392111368909513,2799,2195,604,4310,0.7842086459449803,0.6494199535962877,1678,1297,381,2586,0.7729439809296782,0.6488785769528229,570,449,121,862,0.787719298245614,0.6612529002320185,551,449,102,862,0.8148820326678766,0.6392111368909513
score_min_book_rv15_drift5,adverse_move_1m,adverse_move_1m<=5,False,False,0.7872,0.7250580046403712,3230,2480,750,4310,0.7678018575851393,0.7494199535962877,1938,1449,489,2586,0.7476780185758514,0.7494199535962877,667,539,128,862,0.808095952023988,0.7737819025522041,625,492,133,862,0.7872,0.7250580046403712
drift_p_15m_rv_15m,rv_sigma_t_30m,rv_sigma_t_30m<=75,False,False,0.7871396895787139,0.5232018561484919,3052,2355,697,4310,0.7716251638269986,0.7081206496519722,1841,1397,444,2586,0.7588267246061923,0.7119102861562259,760,603,157,862,0.7934210526315789,0.8816705336426914,451,355,96,862,0.7871396895787139,0.5232018561484919
book_p_side,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7868852459016393,0.6160092807424594,2744,2153,591,4310,0.7846209912536443,0.6366589327146172,1664,1289,375,2586,0.7746394230769231,0.6434648105181748,549,432,117,862,0.7868852459016393,0.6368909512761021,531,432,99,862,0.8135593220338984,0.6160092807424594
drift_p_5m_rv_15m,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.7863145258103241,0.6519721577726219,3581,2749,832,4310,0.7676626640603184,0.8308584686774942,2186,1643,543,2586,0.7516010978957,0.8453209590100541,833,655,178,862,0.7863145258103241,0.9663573085846868,562,451,111,862,0.802491103202847,0.6519721577726219
score_mean_book_rv15_drift5,adverse_move_1m,adverse_move_1m<=5,False,False,0.7862838915470495,0.7273781902552204,3234,2480,754,4310,0.766852195423624,0.7503480278422274,1938,1447,491,2586,0.7466460268317854,0.7494199535962877,669,540,129,862,0.8071748878923767,0.7761020881670534,627,493,134,862,0.7862838915470495,0.7273781902552204
drift_p_5m_rv_15m,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.7859649122807018,0.6392111368909513,2799,2163,636,4310,0.7727759914255091,0.6494199535962877,1678,1279,399,2586,0.7622169249106079,0.6488785769528229,570,448,122,862,0.7859649122807018,0.6612529002320185,551,436,115,862,0.7912885662431942,0.6392111368909513
drift_p_15m_rv_15m,adverse_move_1m,adverse_move_1m<=5,False,False,0.7854938271604939,0.6925754060324826,3149,2381,768,4310,0.7561130517624642,0.7306264501160092,1904,1400,504,2586,0.7352941176470589,0.7362722351121423,648,509,139,862,0.7854938271604939,0.7517401392111369,597,472,125,862,0.7906197654941374,0.6925754060324826
score_mean_book_rv30,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.785063752276867,0.6160092807424594,2744,2156,588,4310,0.7857142857142857,0.6366589327146172,1664,1289,375,2586,0.7746394230769231,0.6434648105181748,549,431,118,862,0.785063752276867,0.6368909512761021,531,436,95,862,0.8210922787193974,0.6160092807424594
score_mean_book_rv15,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.785063752276867,0.6160092807424594,2744,2155,589,4310,0.7853498542274052,0.6366589327146172,1664,1289,375,2586,0.7746394230769231,0.6434648105181748,549,431,118,862,0.785063752276867,0.6368909512761021,531,435,96,862,0.8192090395480226,0.6160092807424594
score_min_book_rv15,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.785063752276867,0.6160092807424594,2744,2155,589,4310,0.7853498542274052,0.6366589327146172,1664,1289,375,2586,0.7746394230769231,0.6434648105181748,549,431,118,862,0.785063752276867,0.6368909512761021,531,435,96,862,0.8192090395480226,0.6160092807424594
drift_p_5m_rv_15m,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7832422586520947,0.6160092807424594,2744,2120,624,4310,0.7725947521865889,0.6366589327146172,1664,1273,391,2586,0.7650240384615384,0.6434648105181748,549,430,119,862,0.7832422586520947,0.6368909512761021,531,417,114,862,0.7853107344632768,0.6160092807424594
drift_p_15m_rv_15m,abs_book_rv30_gap,abs_book_rv30_gap<=0.05,False,False,0.7824561403508772,0.6392111368909513,2799,2143,656,4310,0.7656305823508396,0.6494199535962877,1678,1252,426,2586,0.7461263408820024,0.6488785769528229,570,446,124,862,0.7824561403508772,0.6612529002320185,551,445,106,862,0.8076225045372051,0.6392111368909513
drift_p_15m_rv_15m,abs_book_rv15_gap,abs_book_rv15_gap<=0.05,False,False,0.7814207650273224,0.6160092807424594,2744,2097,647,4310,0.7642128279883382,0.6366589327146172,1664,1237,427,2586,0.7433894230769231,0.6434648105181748,549,429,120,862,0.7814207650273224,0.6368909512761021,531,431,100,862,0.8116760828625236,0.6160092807424594
drift_p_5m_rv_15m,rv_sigma_t_15m,rv_sigma_t_15m<=125,False,False,0.7810304449648712,0.7563805104408353,3839,2922,917,4310,0.7611357124251107,0.8907192575406032,2333,1740,593,2586,0.7458208315473639,0.9021655065738592,854,667,187,862,0.7810304449648712,0.9907192575406032,652,515,137,862,0.7898773006134969,0.7563805104408353
drift_p_5m_rv_15m,adverse_move_1m,adverse_move_1m<=0,False,False,0.7795992714025501,0.6368909512761021,2766,2108,658,4310,0.7621113521330442,0.6417633410672854,1657,1232,425,2586,0.7435123717561859,0.6407579273008507,560,448,112,862,0.8,0.6496519721577726,549,428,121,862,0.7795992714025501,0.6368909512761021
drift_p_15m_rv_15m,rv_sigma_t_15m,rv_sigma_t_15m<=100,False,False,0.7791116446578632,0.6519721577726219,3581,2717,864,4310,0.7587266126780229,0.8308584686774942,2186,1619,567,2586,0.7406221408966148,0.8453209590100541,833,649,184,862,0.7791116446578632,0.9663573085846868,562,449,113,862,0.798932384341637,0.6519721577726219
drift_p_5m_rv_15m,adverse_move_1m,adverse_move_1m<=10,False,False,0.7787481804949054,0.796983758700696,3593,2706,887,4310,0.7531310882271083,0.8336426914153132,2170,1596,574,2586,0.7354838709677419,0.8391337973704563,736,575,161,862,0.78125,0.8538283062645011,687,535,152,862,0.7787481804949054,0.796983758700696
drift_p_5m_rv_15m,rv_sigma_t_30m,rv_sigma_t_30m<=125,False,False,0.7782963827304551,0.7424593967517401,3805,2914,891,4310,0.7658344283837056,0.882830626450116,2308,1735,573,2586,0.7517331022530329,0.8924980665119876,857,667,190,862,0.7782963827304551,0.994199535962877,640,512,128,862,0.8,0.7424593967517401
drift_p_5m_rv_15m,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7775147928994083,0.6218097447795824,3539,2720,819,4310,0.7685786945464821,0.8211136890951276,2158,1633,525,2586,0.7567191844300278,0.8344934261407579,845,657,188,862,0.7775147928994083,0.9802784222737819,536,430,106,862,0.8022388059701493,0.6218097447795824
drift_p_15m_rv_15m,adverse_move_1m,adverse_move_1m<=10,False,False,0.7755681818181818,0.7668213457076566,3495,2627,868,4310,0.7516452074391988,0.8109048723897911,2130,1559,571,2586,0.7319248826291079,0.8236658932714617,704,546,158,862,0.7755681818181818,0.8167053364269141,661,522,139,862,0.789712556732224,0.7668213457076566
drift_p_15m_rv_15m,physics_pair,margin_per_rv_sigma_15m>=0 and seconds_to_close>=180,False,False,0.7744755244755245,0.6635730858468677,2853,2138,715,4310,0.7493866105853487,0.6619489559164733,1709,1244,465,2586,0.7279110590988882,0.6608662026295437,572,443,129,862,0.7744755244755245,0.6635730858468677,572,451,121,862,0.7884615384615384,0.6635730858468677
drift_p_5m_rv_15m,adverse_move_1m,adverse_move_1m<=5,False,False,0.7741935483870968,0.7192575406032483,3250,2449,801,4310,0.7535384615384615,0.7540603248259861,1955,1436,519,2586,0.7345268542199489,0.7559938128383604,675,533,142,862,0.7896296296296297,0.7830626450116009,620,480,140,862,0.7741935483870968,0.7192575406032483
book_p_side,physics_pair,margin_per_rv_sigma_15m>=0 and seconds_to_close>=180,False,False,0.7696,0.7250580046403712,3157,2358,799,4310,0.7469116249604054,0.7324825986078887,1893,1378,515,2586,0.7279450607501321,0.7320185614849188,625,481,144,862,0.7696,0.7250580046403712,639,499,140,862,0.7809076682316118,0.7412993039443155
drift_p_5m_rv_15m,physics_pair,margin_per_rv_sigma_15m>=0 and seconds_to_close>=180,False,False,0.7688524590163934,0.6867749419953596,3010,2235,775,4310,0.7425249169435216,0.6983758700696056,1808,1307,501,2586,0.7228982300884956,0.6991492652745553,592,459,133,862,0.7753378378378378,0.6867749419953596,610,469,141,862,0.7688524590163934,0.7076566125290024
drift_p_15m_rv_15m,rv_sigma_t_30m,rv_sigma_t_30m<=100,False,False,0.7680473372781065,0.6218097447795824,3539,2692,847,4310,0.7606668550437977,0.8211136890951276,2158,1612,546,2586,0.7469879518072289,0.8344934261407579,845,649,196,862,0.7680473372781065,0.9802784222737819,536,431,105,862,0.8041044776119403,0.6218097447795824
score_min_book_rv15_drift5,physics_pair,margin_per_rv_sigma_15m>=0 and seconds_to_close>=180,False,False,0.768025078369906,0.7134570765661253,3124,2316,808,4310,0.7413572343149808,0.7248259860788863,1871,1348,523,2586,0.7204703367183325,0.7235112142304718,615,478,137,862,0.7772357723577236,0.7134570765661253,638,490,148,862,0.768025078369906,0.740139211136891
